,교과목명,주담당교수
6446,대학원논문연구,정준기
6463,공공의료정책개론,신상도
6464,공공의료정책특론,이종구
6469,대학원논문연구,김기봉
6478,대학원논문연구,손환철
6484,대학원논문연구,이재호
6490,대학원논문연구,김상완
6491,기본간호학및실습 2,고진강
6494,건강교육과 상담,장선주
6497,약물기전과 효과,강수진
6498,재활간호학및실습,강자현
6500,성인건강간호학 2,이명선
6501,성인건강간호학실습 2,이명선
6502,정신건강간호학 1,황보영
6503,노인건강간호학및실습,Sunghee H Tak
6505,간호관리학실습,이미선
6507,가족건강간호 및 실습,윤주영
6508,간호윤리세미나,고진강
6510,고급지역사회간호학세미나,윤주영
6513,간호연구방법총론,박연환
6514,중급간호통계학,박현애
6516,모성간호연구,김혜원
6517,부모-자녀건강특강,방경숙
6518,보건의사결정지원시스템,박현애
6519,이헬스와 간호지식경영,김정은
6520,중독 정신간호,김성재
6523,간호연구설계,조성현
6527,대학원논문연구,이명선
6546,천연물생화학,마응천
6551,세포기능조절천연물,마응천
6553,치아 교합면 패턴 연구,박영석
6554,고급 보철수복연구,여인성
6555,기능성 교정장치 치료학,양일형
6556,두경부응용해부학,이승표
6557,치과용기공재료,안진수
6560,조직생물학특강,이장희
6561,줄기세포분화론,조재진
6562,치학연구방법론,이원진
6563,기초면역학,한승현
6564,분자미생물학,최봉규
6565,치과생체재료의 생체적합성,양형철
6566,구강종양의세포생물학,홍성두
6567,두경부염증과창상치유론,이재일
6569,대학원논문연구,최순철
6591,대학원논문연구,이신재
6602,대학원논문연구,안석준
6615,대학원논문연구,조재진
6623,대학원논문연구,정신혜
6625,신경생리학,오석배
6626,치과건강보험제도론,조현재
6627,구강보건의료형평론,한동헌
6628,신경재생학,장미숙
6630,국소의치학특강,김성균
6631,병원치과학,신터전
6632,컴퓨터를 이용한 구강진단 및 치료계획,이원진
6633,구강진단을위한검사법,박희경
6634,소아의심리학,김영재
6635,치주조직의생리학,구영
6636,두개안면동통론,고홍섭
6637,구강악안면방사선학연습,허경회
6638,근막동통,정진우
6639,마취와 호흡기계,김현정
6640,CAD/CAM수복,서덕규
6641,악안면분자생물학,서병무
6642,구강점막질환론,김명진
6643,심미치과매식학,류인철
6644,순구개열교정학,백승학
6645,교정재료학,김태우
6646,미세근관치료학,이우철
6647,두개악안면외상학,최진영
6648,줄기세포 실험기법,노상호
6649,분자유전학개론,이진
6650,생명공학 개념과 기법,Rohidas B. Arote
6651,3차원 가상 set-up에 의한 디지털 교정치료,백승학
6652,구강건강증진프로그램의 실제 적용,조현재
6666,치과의원에서의 PACS 환경구축,허민석
6668,인체의 구조와 기능 1,박영석
6676,악골과 경조직,이장희
6687,악안면동통의 진단과 치료,고홍섭
6699,임상두경부 해부학,장미숙
6702,치과임플란트학,서병무
6704,구강악안면외과학임상실습 2,최진영
6708,치과보철학임상실습 2,김성훈
6709,치주과학임상실습 2,설양조
6710,논문연구,김명진
6803,법치의학,박희경
6807,임상치주과학,이용무
6809,구강악안면외과학임상실습 3,최진영
6816,의료 커뮤니케이션,이삼선
6818,국제협력의 이해,송지연
6821,국제통상연습 1,K.C. Fung
6822,국제통상법의 이해,안덕근
6823,글로벌 경영전략,문휘창
6824,국제통상연습 2,문휘창
6831,국제통상세미나 2,이영섭
6832,국제정치경제의이해,송지연
6836,대학원논문연구,백진현
6838,국제인권과 난민문제의 이해,주준희
6840,한일관계연구,남기정
6847,유럽연합의 정치적 발전,박선희
6848,일본의 경제와 산업,이형오
6849,동아시아국제관계의 이해,강석율
6850,현대중국의 사회현황과 문제,정종호
6857,지역연구프로젝트 3,주재우
6860,지역연구프로젝트 1,Ramon Pacheco Pardo
6861,한국생활사,김아람
6862,북한세미나,도지인
6866,한국학세미나,문휘창
6867,미분방정식,최현석
6868,미분방정식,이창우
6869,미분방정식,김경선
6870,미분방정식,Raphael Ponge
6872,선형대수학,오병권
6875,선형대수학,유자도
6878,현대대수학 2,권재훈
6882,응용편미분방정식,하승열
6883,대수적 코딩이론,홍진
6885,호몰로지대수,David Donghoon Hyeon
6887,열과 통계물리,박철환
6888,양자물리 2,김대식
6890,중급물리실험 2,박윤
6891,전산물리,김경태
6893,유체역학,홍성철
6895,역사적 물리논문 탐구,민홍기
6896,지역사회보건실습,조성일
6897,지역사회보건실습,김창엽
6900,보건경제학원론,이태진
6901,환경역학,황승식
6927,보건학특론,최인순
6928,건강과 보건의료의 형평연구,김창엽
6930,분자보건미생물학,고광표
6931,금연과 건강,조성일
6936,선형통계분석,원성호
6937,역학특강 및 백신학,Florian Marks
6939,보건인구학의 이해,조영태
6940,감염병역학,이종구
6941,보건통계학 연습,원성호
6942,가족-쌍둥이 분석방법론,성주헌
6945,보건조직연구특론,유명순
6953,산업환기,윤충식
6955,환경보건특강 및 세미나,이기영
7004,특강,박정호
7005,특강,주영진
7006,특강,송기국
7008,특강,강승진
7009,고급계량연구 2,고길곤
7064,성과관리론,박순애
7069,국가행정론세미나,정용덕
7070,도시공공서비스론,김순은
7072,재정정책,김상헌
7077,대통령의 정책관리,정광호
7080,정보화와 전자정부,엄석진
7084,정책과정실증연구,정광호
7085,규제제도연구,최병선
7096,국제 비즈니스 협상,고학수
7098,모의재판,김유범
7100,모의재판,유영선
7102,모의재판,조정욱
7104,로마법,최병조
7106,법학고전강독,최병조
7107,여성주의 판례 연구,양현아
7110,공법2(기본권론),이효원
7112,공법3,박정훈
7115,헌법소송법,전상현
7120,민법2,이동진
7124,비교사법,김형석
7125,민사집행법,이계정
7128,회사법,김화진
7131,보험법,박웅
7132,신탁법,노혁준
7133,세법개론,임상엽
7136,라이센싱,박준석
7137,상사법실무연습,천경훈
7138,형법2,한인섭
7139,형법2,이용식
7141,형사증거법,이상원
7142,검찰실무1,김한조
7143,형사재판실무,기우종
7148,국제상사중재,장승화
7149,국제투자법,이재민
7151,소비자보호법,이봉의
7152,독점규제법연습,임용
7156,임상법학2,황필규
7160,임상법학2,김현정
7185,기반시설계획론,이영성
7188,환경체계론,이현정
7189,기후변화정책,윤순진
7192,도시통계분석,이희연
7193,도시재생,경신원
7195,도시·지역세미나,김경민
7199,환경원격탐사,박종화
7200,환경관리특강,김태형
7201,환경관리세미나,유수현
7203,공간구조연구,이희연
7209,도시오픈스페이스계획과설계,성종상
7210,정원 설계,이유미
7212,현대도시설계론,김세훈
7216,정성적 경관연구방법론,김성균
7218,군사학 2,
7219,연구 윤리,임정묵
7222,고급영어학술작문,Paul Wangsvick
7226,한국어와 한국문화 2,이진호
7228,주제탐구세미나 2,양일모
7229,주제탐구세미나 2,김범수
7233,주제탐구세미나 2,김학재
7234,주제탐구세미나 2,홍성욱
7235,주제탐구세미나 2,김정한
7238,전공설계 2,김청택
7239,전공설계 2,장대익
7242,주제탐구세미나 4,강인선
7243,주제탐구세미나 4,천자현
7244,국내현장학습,김청택
7246,자율연구2,양일모
7248,창의융합세미나,장대익
7249,창의융합프로젝트,권가진
7250,고전탐구세미나 2,양일모
7251,고전탐구세미나 2,Joohang Cha
7252,고전탐구세미나 2,양호영
0,기초영어,노동욱
2,기초영어,강의혁
6,기초영어,손일수
11,기초영어,이은경
18,기독교와 서양문명,박재욱
28,어패럴 패턴 캐드,김민경
29,종합실무연습,이재민
34,현대법이론,Ralf Poscher
35,치의과학 논문연구 1,노상호
36,경제동물산업기술 인턴십,박태섭
40,학교폭력예방 및 학생의 이해,김자영
41,글쓰기의 기초,오민석
44,글쓰기의 기초,최어진
48,글쓰기의 기초,이수향
54,논리와 비판적 사고,김태량
56,초급한문 1,김수희
57,초급한문 2,강성위
62,중급중국어 1,최석원
63,중급중국어 2,한서영
74,대학영어 1,임태연
75,대학영어 1,여미영
78,대학영어 1,김성훈
80,대학영어 1,강의혁
98,고급영어: 연극,나은하
101,고급영어: 문학,윤미선
107,초급독일어 2,최영진
113,초급스페인어 2,정선옥
114,중급스페인어 1,정수현
122,수학 및 연습 1,김재웅
123,수학 및 연습 1,김형준
126,수학 및 연습 2,전준기
127,수학 및 연습 2,최광호
128,수학 및 연습 2,권훈
135,물리학 2,양범정
160,생물학실험,이건수
162,생물학실험,김재범
168,한국의 한자와 한자어,김형술
172,여성과 문학,이경진
173,언어의 세계,양수경
176,드라마의 이해와 감상,양근애
183,스페인어권 문화의 이해,정동희
195,한국사,민회수
197,한국현대사의 이해,김보영
200,인물로 본 한국사,기경량
205,철학개론,설민
212,현대정치의 이해,윤지성
214,정치학개론,정인경
216,경제학개론,정지영
221,인간과 문화,노고운
223,청년기 생애 설계 심리학: 흔들리는 20대,곽금주
226,심리학개론,최종안
228,심리학개론,최현정
243,호신술,안효연
257,농구초급,김석진
259,배드민턴초급,전현수
268,수묵화의 기초,박효민
276,사회봉사 1,서예례
282,학생자율연구 1,Nathaniel Suk-Yeon Hwang
283,학생자율연구 1,서종모
284,학생자율연구 1,허윤정
285,학생자율연구 1,김태균
286,학생자율연구 1,이인호
290,학생자율연구 1,하승열
292,학생자율연구 1,남경필
294,학생자율연구 2,Olga Fedorenko
297,한국사한문강독,이명미
301,경제원론 1,정지영
302,경제원론 1,윤용
305,사회학특강,정근식
315,경영학원론,이소정
317,회계원리,권세원
318,조직행위론,전향숙
320,관리회계,이우종
321,마케팅관리,이서진
323,경영정보론,안대환
326,경영전략,이소정
331,생명과학연구실습 3,이건수
334,놀이지도,장유진
336,안티포렌식 특강,김명환
338,교육심리,안동근
339,교육철학 및 교육사,정경화
341,교육봉사 1,최의창
346,교육봉사 2,최의창
349,집중영어1,Victoria H. Jo
350,국제협력연습 1,변웅
351,지역연구연습,김태균
352,지역연구프로젝트 3,Eugene Y. Park
353,미분방정식,이영민
365,미국행정법,Lincoln L. Davies
366,미국 저작권법,Peter Lee
367,주제탐구세미나 4,안지연
368,해외현장학습,양일모
2,독문강독,황승환
15,기초영어,임재인
24,영어 대중소설 읽기,이동신
26,한국문학과 세계문학,박성창
29,한국한문강독,최지녀
46,법과 가치,김현섭
51,한국고대사의 쟁점,이재환
52,규장각과 한국문화,김건태
55,불교철학의 이해,이수미
57,조선의 역사적 성취와 유산,김소라
73,공간정보와 시각화,이건학
75,현대사회의 생로병사,서이종
79,고전으로 읽는 인문학 1 - 인간과 사랑,손유경
80,고전으로 읽는 인문학 2 - 개인과 세계,김경범
86,고급 뇌인지과학 I,오석배
87,해마 기억신경계의 구조 및 기능 이해,이인아
89,시스템 신경과학 세미나 I,이상훈
90,알츠하이머병 연구 I,김기웅
92,간호인력정책연구,조성현
100,도시·환경 인턴십,김경민
101,말초신경수술연구,공현식
102,대학원 신입생 세미나,임요한
103,학과 세미나,원중호
108,청각평형검사의 이해,이준호
109,성격심리학,신민섭
110,유전체 기반의 분자진단,성문우
111,척수손상재활개론,신형익
112,비교문학연구방법론,최현희
113,한국현대소설특강,방민호
117,인지 신경 언어학의 이론과 실제,이성은
119,동아시아 문헌과 규장각,남동신
120,동아시아사료강독,홍정아
121,문화철학,이지영
125,노동시장구조와 고용관계 세미나,권현지
130,사회복지연구방법론: 이론과 실천,박정민
133,영상 문화 입문,홍석경
135,미래뉴스실습 I,홍종윤
